start	end	text	predictions
2757.46	2759.5	 Marcellus throwing Tony out of a four-story window	0.0
2760.8	2761.5	 for massaging my feet	0.0
2762.2	2762.98	 seemed reasonable?	0.0
2763.12	2765.48	 No, it seemed excessive, but that doesn't mean it didn't happen.	0.0
2766.44	2767.5	 I mean, I understand that Marcellus	0.0
2767.88	2769.48	 is very, very protective of you.	0.0
2769.48	2769.56	 A husband being protective	0.0
2772.2	2773.48	 of his wife is one thing.	0.0
2774.7	2775.52	 A husband almost killing another man	0.0
2776.22	2777.5	 for touching his wife's feet is something else.	0.0
2777.5	2778.16	 But did it happen?	0.0
2780.64	2781.54	 The only thing Antoine ever touched in mind	0.0
2782.16	2783.48	 was my hand when he shook it	0.0
2784.78	2785.48	 at my wedding.	0.0
2785.48	2785.5	 Rather.	0.0
2789.04	2789.52	 The truth is, nobody knows why	0.0
2790.14	2791.5	 Marcellus threw Tony out of that four-story window	0.0
2792.24	2793.48	 except Marcellus and Tony.	0.0
2794.9	2795.54	 When you little scamps get together,	0.0
2796.44	2797.48	 you're worse than a sewing circle.	1.0
2798.4	2799.48	 Ladies and gentlemen,	0.0
2800.52	2801.52	 now the moment you've all been waiting for	0.0
2801.52	2803.0	 is a world-famous	0.0
2804.56	2805.48	 Jack Rabbit Slim's	0.0
2806.06	2807.13	 Twist Contest.	0.0
2807.13	2809.16	 Now, this is where	0.0
2809.16	2811.32	 one lucky couple	0.0
2811.98	2813.14	 will win this handsome trophy	0.0
2813.26	2815.26	 that Marilyn here is holding.	0.0
2816.54	2817.42	 Now, who will be	0.0
2817.98	2818.84	 our first contestants?	0.0
2818.9	2820.99	 Right here.	0.0
2820.99	2822.99	 Want to dance?	0.0
2822.99	2823.11	 No, no, no, no, no, no.	0.0
2826.24	2826.84	 No, no, no, no, no, no.	0.0
2827.08	2828.6	 I do believe Marcellus,	0.0
2829.12	2830.96	 my husband, your boss, told you	0.0
2830.96	2833.34	 to take me out and do whatever I wanted.	0.0
2833.46	2834.32	 And now I want to dance.	0.0
2835.02	2835.5	 I want to win.	0.0
2836.5	2836.58	 I want that trophy.	0.0
2840.68	2841.4	 So dance good.	0.0
2841.68	2843.42	 I'm here for our first contestant.	0.0
2848.5	2849.32	 Now, let's meet our first contestants here	0.0
2852.6	2853.18	 this evening.	0.0
2853.92	2855.08	 Young lady, what is your name?	0.0
2856.24	2857.26	 Mrs. Mia Wallace.	0.0
2858.26	2859.5	 And how about your fellow here?	0.0
2859.5	2859.86	 Vincent Vega.	0.0
2860.5	2862.36	 All right, let's see what you can do.	0.0
2864.44	2865.02	 Take it away.	0.0
2893.56	2895.12	 You can see that the air	0.0
2895.12	2897.38	 did truly love the mademoiselle.	0.0
2899.68	2901.12	 And now the young monsieur	0.0
2901.26	2903.4	 and madame have run the chapel bell.	0.0
2905.76	2907.38	 C'est la vie, c'est le oeuvre	0.0
2907.56	2909.48	 c'est cause de show you never can tell.	0.0
2911.8	2913.42	 They furnished off an apartment	0.0
2913.56	2915.48	 with a two room robot sailor.	0.0
2917.94	2919.08	 The coolerator was	0.0
2919.08	2921.48	 crammed with TV dinners and ginger ale.	0.0
2924.06	2925.48	 But when Pierre found work	0.0
2925.64	2927.48	 the little money come and worked out well.	0.0
2930.1	2931.48	 C'est la vie, c'est le oeuvre	0.0
2931.96	2933.5	 c'est cause de show you never can tell.	0.0
2936.26	2937.48	 He had a high five phone	0.0
2937.86	2939.5	 oh boy did he let it blast.	0.0
2942.52	2943.5	 Seven hundred little records	0.0
2944.32	2945.52	 all rocker, rhythm and jazz.	0.0
2948.38	2949.5	 But when the sun went down	0.0
2950.06	2951.5	 the rapid tempo of the music fell.	0.0
2954.56	2955.52	 C'est la vie, c'est le oeuvre	0.0
2956.5	2957.52	 c'est cause de show you never can tell.	0.0
2983.0	2984.3	 They had a teenage wedding	0.0
2984.5	2986.92	 and the old folks pushed them well.	0.0
2988.5	2988.72	 You could see that	0.0
2992.26	2993.54	 Pierre did truly love the mademoiselle.	0.0
3013.0	3015.48	 Is that what you call an uncomfortable silence?	0.0
3016.54	3019.48	 I don't know what you call that.	0.0
3021.42	3022.52	 Drinks, music.	0.0
3023.24	3024.84	 I'm gonna take a piss.	1.0
3026.5	3028.28	 I'm gonna take a piss.	1.0
3030.64	3031.38	 I'm gonna take a piss.	1.0
3031.38	3032.38	 I'm gonna take a piss.	1.0
3032.5	3035.5	 I'm gonna take a piss.	1.0
3035.5	3035.6	 I'm gonna take a piss.	1.0
3038.44	3039.14	 I'm gonna take a piss.	1.0
3040.84	3041.48	 I'm gonna take a piss.	1.0
3041.48	3041.74	 I'm gonna take a piss.	1.0
3043.5	3045.54	 That's a little bit more information than I needed Vince.	0.0
3045.54	3046.63	 That's a little bit more information than I needed Vince.	0.0
3046.63	3047.72	 But go right ahead.	0.0
3061.16	3062.34	 Girl	0.0
3064.96	3066.78	 You'll be a woman	0.0
3067.68	3068.4	 soon	0.0
3072.2	3073.2	 I love you so much	0.0
3073.2	3075.13	 can't count all the ways I died for you	0.0
3075.13	3076.8	 girl and all they can say is	0.0
3077.32	3078.96	 he's not your kind	0.0
3080.66	3081.48	 They never get tired	1.0
3081.7	3082.69	 of putting it down	0.0
3082.69	3084.88	 and I never know when I come around	0.0
3085.88	3087.38	 what I'm gonna find	0.0
3088.24	3089.28	 Don't let them	0.0
3089.36	3091.06	 wake up your mind	0.0
3092.58	3093.48	 Don't you know	0.0
3093.64	3094.5	 girl	0.0
3097.08	3098.46	 You'll be a woman	0.0
3099.64	3100.18	 soon	0.0
3101.04	3102.44	 One drink and that's it.	0.0
3103.6	3104.4	 Don't be rude.	1.0
3104.62	3106.7	 Drink your drink. But do it quickly.	0.0
3109.08	3110.96	 Say goodnight and go home.	0.0
3113.96	3115.48	 You'll be a woman	0.0
3117.2	3117.94	 soon	0.0
3119.2	3120.16	 soon	0.0
3123.38	3124.96	 You'll be a woman	0.0
3125.0	3125.84	 soon	0.0
3127.36	3128.81	 I've been missing you so far	0.0
3128.81	3129.62	 all of my life	0.0
3130.5	3131.92	 but when they say you're the cut like a knife	0.0
3132.76	3133.98	 the boy is no good	0.0
3135.68	3136.74	 well I finally have found	0.0
3136.74	3137.84	 what I'm looking for	0.0
3138.5	3140.44	 but if they give me a chance I'll let it for sure	0.0
3141.12	3142.28	 for sure they would	0.0
3146.8	3148.94	 You see, this is a moral test	0.0
3148.94	3150.76	 of oneself, whether or not	0.0
3151.06	3152.5	 you can maintain loyalty	0.0
3153.32	3154.9	 because being loyal	0.0
3154.9	3156.4	 is very important	0.0
3156.5	3158.48	 They never get tired of putting it down	0.0
3158.5	3160.76	 and I never know when I come around	0.0
3161.6	3163.08	 what I'm gonna find	0.0
3163.94	3165.1	 Don't let them	0.0
3165.14	3166.82	 wake up your mind	0.0
3168.28	3169.32	 Don't you know	0.0
3169.5	3170.28	 girl	0.0
3172.92	3174.84	 You'll be a woman	0.0
3175.38	3176.14	 soon	0.0
3177.92	3178.52	 soon	0.0
3179.0	3181.04	 Come take my hand	0.0
3181.18	3182.99	 Come take my hand	0.0
3182.99	3184.08	 Come take my hand	0.0
3186.6	3186.73	 Girl	0.0
3186.73	3187.68	 Girl	0.0
3189.64	3191.36	 You'll be a woman	0.0
3192.06	3192.9	 soon	0.0
3194.98	3195.07	 soon	0.0
3195.07	3196.08	 soon	0.0
3198.08	3199.5	 Come take my hand	0.0
3199.5	3200.63	 Come take my hand	0.0
3200.63	3202.4	 Come take my hand	0.0
3202.82	3203.4	 Hello	0.0
3205.0	3207.56	 So, you're gonna go out there	0.0
3207.56	3207.66	 you're gonna say good night	0.0
3209.84	3211.0	 I've had a very lovely evening	0.0
3212.98	3213.5	 walk out the door	0.0
3213.82	3214.62	 get in the car	0.0
3215.62	3216.77	 go home, jerk off	1.0
3216.77	3218.12	 and that's all you're gonna do	0.0
3219.94	3221.15	 It's up to you	0.0
3221.15	3222.48	 to care	0.0
3222.5	3225.5	 You'll be a woman	0.0
3225.5	3225.52	 soon	0.0
3227.5	3229.05	 soon	0.0
3229.05	3230.62	 soon	0.0
3230.62	3231.7	 soon	0.0
3233.5	3235.48	 Come take my hand	0.0
3236.02	3237.5	 Come take my hand	0.0
3237.5	3238.72	 Come take my hand	0.0
3238.96	3240.9	 Come take my hand	0.0
3241.44	3242.22	 Come take my hand	0.0
3244.4	3244.81	 Girl	0.0
3244.81	3246.9	 You'll be a woman	0.0
3247.26	3248.16	 soon	0.0
3249.88	3250.57	 soon	0.0
3250.57	3252.76	 You'll be a woman	0.0
3263.0	3264.38	 All right, Mia	0.0
3265.8	3266.96	 So, listen, I gotta go	0.0
3268.06	3268.4	 All right	0.0
3270.74	3273.17	 Oh, Jesus fucking Christ	1.0
3273.17	3275.52	 You fuh-oh, Jesus Christ	0.0
3275.52	3276.99	 Oh, fuck me	1.0
3276.99	3277.03	 Fuck me	1.0
3280.6	3281.22	 Oh, come on, girl	0.0
3282.0	3283.04	 We're getting out of here	0.0
3283.04	3283.76	 We gotta walk now	0.0
3285.0	3286.72	 Don't fucking die on me, Mia	1.0
3298.38	3299.02	 Answer	0.0
3299.02	3300.14	 Mandy, have you got the ring?	0.0
3300.64	3301.9	 I sent me	0.0
3304.14	3305.48	 I sent you	0.0
3305.48	3307.48	 I sent you	0.0
3308.32	3309.36	 I sent you	0.0
3310.84	3311.48	 I sent you	0.0
3311.84	3313.4	 I sent you	0.0
3313.76	3314.8	 I sent you	0.0
3315.0	3316.04	 I sent you	0.0
3316.5	3318.12	 I sent you	0.0
3318.5	3321.48	 I sent you	0.0
3321.48	3322.36	 I sent you	0.0
3323.82	3325.01	 I sent you	0.0
3325.01	3325.56	 I sent you	0.0
3326.5	3329.38	 I sent you	0.0
3329.8	3331.36	 I sent you	0.0
3331.36	3331.7	 I sent you	0.0
3332.64	3335.19	 I sent you	0.0
3335.19	3335.46	 I sent you	0.0
3336.5	3339.5	 I sent you	0.0
3339.5	3340.1	 I sent you	0.0
3341.3	3343.48	 Vance, the goddamn phone's ringing	1.0
3344.12	3344.9	 Oh, Mr. Bannon, please	0.0
3345.02	3346.6	 I can hear it	0.0
3347.28	3348.22	 I thought you told those fucking assholes	1.0
3348.5	3350.04	 never to call here this late	0.0
3350.5	3351.7	 Yeah, I told them	0.0
3354.72	3355.58	 And that is exactly what I'm going to tell	0.0
3356.26	3357.5	 this fucking asshole right now	1.0
3358.4	3359.4	 I'll teach you a thing or two	0.0
3359.4	3359.5	 Don't you dare strike me	0.0
3362.9	3363.24	 Hello	0.0
3363.52	3364.86	 Vance, Vincent	0.0
3366.04	3367.48	 I'm in big fucking trouble, man	1.0
3367.76	3368.72	 I'm coming to your house	0.0
3369.14	3371.12	 Whoa, whoa, hold your horses, man	0.0
3371.66	3372.84	 What's the problem?	0.0
3372.94	3374.94	 I got this chick, she's fucking OD'ing on me	1.0
3375.02	3376.1	 Well, don't bring her here	0.0
3376.5	3378.2	 I'm not even fucking joking with you, man	1.0
3378.5	3380.62	 Do not be bringing some fucked up pooh out to my house	1.0
3380.64	3381.38	 No choice	0.0
3383.14	3385.48	 She's OD'ing?	0.0
3387.12	3387.54	 She's fucking dying on me, man	1.0
3387.54	3388.06	 Okay, well, then you bite the fucking bullet	1.0
3388.5	3390.22	 and you take her to a hospital and call a lawyer	0.0
3390.5	3390.92	 Negative	0.0
3395.48	3395.62	 This is not my fucking problem, man	1.0
3395.62	3395.8	 You fucked her up, you fucking deal with this	1.0
3397.0	3398.61	 Are you talking to me on a cellular phone?	0.0
3398.61	3400.94	 I don't know you	0.0
3400.94	3402.16	 Who is this? Don't come here	0.0
3402.5	3404.02	 I'm hanging up the phone, prank call, prank call	0.0
3415.32	3416.28	 What the hell was that?	1.0
3418.7	3420.48	 Have you lost your fucking mind?	1.0
3420.86	3422.64	 You were talking about drug shit on the telephone	1.0
3422.88	3424.48	 You're calling my fucking house	1.0
3425.3	3427.26	 Hey, hey, hey, are you deaf?	1.0
3427.5	3429.48	 You are not bringing this fucked up bitch into my house	1.0
3430.24	3431.54	 This fucked up bitch is Marcellus Wallace	1.0
3432.42	3433.52	 Do you know who Marcellus Wallace is?	0.0
3434.3	3434.74	 Do you?	0.0
3434.84	3436.98	 If she croaks on me, I'm a fucking grease spot	1.0
3437.6	3439.42	 Now look, I will be	0.0
3439.5	3441.5	 forced to tell him that you did not help	0.0
3442.06	3443.5	 and that you let her die on your fucking lawn	1.0
3443.72	3445.12	 Now come on, help me, help me	0.0
3445.18	3445.9	 Pick her up	0.0
3447.9	3448.18	 Shit	1.0
3451.78	3452.44	 Lance	0.0
3453.72	3454.74	 Shit	1.0
3456.94	3458.28	 Goddamn morning	1.0
3458.5	3460.24	 What the fuck is going on out here?	1.0
3460.5	3463.12	 Who is she?	0.0
3463.86	3465.27	 Look, go to the fridge and get the thing	0.0
3465.27	3466.5	 with the adrenaline shot	0.0
3467.02	3468.95	 What's wrong with her? She's OD'ed	0.0
3468.95	3470.08	 Get the hell out of here	1.0
3470.5	3472.16	 Get the fucking shot! Fuck you!	1.0
3472.5	3473.28	 Fuck you too	1.0
3476.8	3477.52	 What a fucking bitch	1.0
3477.94	3479.06	 Look, you just keep talking to her, alright?	0.0
3479.06	3481.58	 She's getting the shot, I'm gonna go get my little medical book	0.0
3481.58	3482.28	 I never had to give her an adrenaline shot	0.0
3482.5	3483.72	 You never gave her an adrenaline shot	0.0
3484.5	3486.3	 I never had to, alright? I don't go to a bubble with a bunch of bubble-govers	0.0
3486.5	3487.42	 My friends can't handle their lives	0.0
3488.5	3489.3	 Get the shot! I am if you let me	0.0
3490.5	3492.48	 Stop talking to me, start talking to her	0.0
3492.5	3493.38	 Get the shot! Alright	0.0
3498.2	3499.48	 Hurry up Lance, we're losing her	0.0
3499.86	3501.34	 I'm looking as fast as I can	0.0
3501.56	3502.3	 What are you looking for?	0.0
3503.56	3504.5	 I don't know, it's a book	0.0
3505.14	3506.26	 What are you looking for?	0.0
3506.5	3507.8	 My little black medical book	0.0
3509.0	3510.76	 My little black fucking medical book	1.0
3510.76	3512.94	 It's like a textbook they give to nurses	0.0
3513.86	3515.34	 I never saw an old medical book	0.0
3515.38	3516.6	 Trust me, I have one	0.0
3517.14	3519.0	 Well, it's so important, why didn't you keep it with the shot?	0.0
3519.08	3520.68	 I don't know, stop bothering me	0.0
3520.86	3523.48	 Listen, what are you looking for? That girl's gonna die in our carpent	0.0
3523.78	3524.98	 You're never gonna find anything in this house	0.0
3524.98	3526.77	 I'm going to fucking kill you, you shut up	1.0
3526.77	3528.22	 I'm gonna get you	0.0
3530.06	3530.36	 Mike	0.0
3531.1	3532.14	 Fuck out of my way	1.0
3533.04	3535.24	 Pig, quit fucking around and give her the shot	1.0
3535.24	3536.1	 Come on, okay	0.0
3537.68	3539.36	 You take off her shirt and find her heart	0.0
3540.52	3541.32	 That'd be exact	0.0
3541.62	3542.44	 Yeah, it's gotta be exact	0.0
3543.52	3544.56	 My guess is it's gotta be fucking exact	1.0
3544.56	3546.96	 I don't know where her heart is, I think it's right here	0.0
3547.26	3548.2	 That's it	0.0
3548.56	3550.72	 What I need is a big fat magic marker	1.0
3551.96	3552.66	 You got it?	0.0
3552.84	3554.22	 A magic marker	0.0
3555.28	3557.48	 A felt pen, a fucking black magic marker	1.0
3558.1	3559.52	 Come on man, hurry up	0.0
3559.98	3560.3	 Fuck	1.0
3560.88	3562.3	 Okay, okay	0.0
3562.5	3563.94	 I think it's ready	0.0
3566.58	3567.48	 Alright, let's hurry up man	0.0
3567.76	3569.12	 Here, I'll tell you what to do	0.0
3569.36	3571.52	 No, no, no man, you're gonna give her the shot	0.0
3571.66	3572.34	 You're gonna give her the shot	0.0
3572.5	3575.5	 I ain't giving her the shot, I ain't giving her the shot	0.0
3575.5	3576.46	 I ain't ever done this before either, alright? I ain't starting now	0.0
3576.66	3578.62	 Look, you brought her here and that means you're gonna give her the shot	0.0
3578.8	3580.92	 The day that I bring an OD in this to your house, then I give her the shot	0.0
3581.12	3581.7	 Give her the shot	0.0
3582.5	3582.78	 Here	0.0
3585.14	3586.64	 Alright, tell me what to do	0.0
3587.42	3589.5	 Okay, you're giving her an injection of adrenaline	0.0
3590.2	3590.78	 Straight to her heart	0.0
3590.78	3593.18	 But she's got breast plates, you gotta pierce through that	0.0
3593.2	3595.52	 So what you gotta do is you gotta be kneeled down in a stabbing motion	0.0
3596.36	3597.54	 I gotta stab her three times?	0.0
3598.02	3599.2	 No, you don't gotta fucking stab her three times	1.0
3599.22	3601.56	 You gotta stab her once, but it's gotta be hard enough to get through her breastplate into her heart	0.0
3601.74	3602.65	 Alright	0.0
3602.65	3605.48	 And then once you do that, you press down on the plunger	0.0
3605.62	3606.86	 Okay, then what happens?	0.0
3607.94	3608.94	 I'm kinda curious about that myself	0.0
3608.98	3610.99	 This ain't no fucking joke man, am I gonna kill her?	1.0
3610.99	3612.86	 No, no, no, she's supposed to come out of it like that	0.0
3613.96	3614.86	 Alright, count to three	0.0
3615.14	3616.4	 Alright, ready? One	0.0
3623.0	3623.48	 Two	0.0
3633.16	3633.52	 Three	0.0
3649.16	3651.48	 If you're alright, then say something	0.0
3653.24	3653.74	 Something?	0.0
3656.04	3657.32	 That was fucking trippy	1.0
3661.1	3661.72	 Oh man	0.0
3683.04	3684.88	 Mia	0.0
3685.22	3686.42	 Mia	0.0
3688.1	3689.21	 What's	0.0
3689.21	3691.54	 What's your thoughts on	0.0
3691.54	3691.88	 On how to handle this?	0.0
3695.12	3695.48	 What's yours?	0.0
3698.5	3698.6	 Well, I'm of the opinion	0.0
3700.5	3702.99	 That if Marcel's lived his whole life	0.0
3702.99	3704.66	 He doesn't need to know nothing about this incident	0.0
3707.18	3708.26	 I'm not gonna kill him	0.0
3708.58	3711.38	 I'm not gonna kill him	0.0
3713.2	3713.39	 If Marcel	0.0
3713.39	3715.14	 If Marcel doesn't know about this incident	0.0
3715.28	3716.94	 I'd be in as much trouble as you	0.0
3717.7	3719.06	 I seriously doubt that	0.0
3720.68	3721.54	 I can keep it secret if you can	0.0
3725.26	3726.04	 Shake on it	0.0
3732.98	3733.88	 One's a word	0.0
3735.32	3735.72	 Cool	0.0
3737.34	3739.38	 Now if you'll excuse me, I'm gonna go home and have a heart	0.0
3741.0	3741.36	 Vincent	0.0
3747.54	3749.48	 Do you wanna hear my Fox Force 5 joke?	0.0
3751.84	3752.22	 Sure	0.0
3753.7	3755.52	 Except I think I'm still a little too petrified to laugh	0.0
3755.52	3756.54	 No, you won't laugh cause it's not funny	0.0
3759.6	3761.4	 But if you still wanna hear it, I'll tell it	0.0
3762.8	3763.48	 I can't wait	0.0
3764.6	3764.88	 Okay	0.0
3765.8	3767.3	 Three tomatoes are walking down the street	0.0
3767.74	3769.48	 Papa tomato, mama tomato, and baby tomato	0.0
3770.4	3771.5	 Baby tomato starts lagging behind	0.0
3772.38	3773.52	 And papa tomato gets really angry	1.0
3773.52	3773.62	 Goes back and squishes him	0.0
3774.5	3776.12	 Says, ketchup	0.0
3783.02	3783.44	 Ketchup	0.0
3786.5	3789.32	 See you around	0.0
3799.0	3801.5	 See you around	0.0
3830.58	3831.52	 Look, stop watching TV a second	0.0
3832.36	3832.92	 Yeah	0.0
3833.24	3834.44	 Got a special visitor	0.0
3839.44	3843.24	 Now, do you remember when I told you your daddy died in the POW camp?	0.0
3845.16	3847.5	 Well, this here is Captain Coons	0.0
3847.5	3848.12	 He was in the POW camp with daddy	0.0
3851.4	3851.52	 Hello, little man	0.0
3851.52	3851.68	 Boy, I sure heard a bunch about you	0.0
3854.54	3857.44	 See, I was a good friend of your dad's	0.0
3857.44	3858.86	 We were in that Hanoi pit of hell together	1.0
3859.22	3860.2	 Over five years	0.0
3860.5	3862.44	 Hopefully	0.0
3863.28	3865.34	 You'll never have to experience this yourself	0.0
3866.52	3867.58	 But when two men are in a situation	0.0
3867.58	3868.42	 And you're in a situation	0.0
3868.5	3870.54	 And you're in a situation	0.0
3872.3	3873.52	 And you're in a situation	0.0
3873.52	3875.54	 And you're in a situation	0.0
3875.54	3876.72	 And you're in a situation	0.0
3877.44	3879.38	 And two men are in a situation	0.0
3879.46	3881.52	 Like me and your dad were for as long as we were	0.0
3883.6	3885.32	 You take on certain responsibilities	0.0
3885.32	3886.02	 Of the other	0.0
3887.98	3888.72	 If it had been me	0.0
3891.56	3892.5	 I made it	0.0
3893.04	3895.38	 What made you cool is you'd be talking right now to my son	0.0
3896.32	3896.64	 Jim	0.0
3898.3	3899.23	 But the way it turned out	0.0
3899.23	3900.28	 I'm talking to you	0.0
3902.66	3903.01	 Butch	0.0
3903.01	3903.14	 What's the matter, Whatch?	0.0
3906.5	3906.88	 I got something for you	0.0
3914.64	3916.28	 This watch I got here	0.0
3916.64	3918.86	 Was first purchased by your great grandfather	0.0
3919.06	3920.44	 During the first world war	0.0
3921.46	3923.32	 It was bought in an old general store	0.0
3923.64	3924.88	 In Knoxville, Tennessee	0.0
3926.22	3927.48	 Made by the first company	0.0
3927.64	3928.92	 That said make wrist watches	0.0
3929.9	3931.2	 Up till then people just	0.0
3931.28	3932.36	 Carried pocket watches	0.0
3932.5	3934.82	 It was bought by private doughboy	0.0
3934.98	3936.06	 Ryan Coolidge	0.0
3936.5	3938.02	 On the day he set sail for Paris	0.0
3939.06	3941.05	 This was your great grandfather's	0.0
3941.05	3942.6	 War watch and he wore it every day	0.0
3942.6	3943.6	 He was in that war	0.0
3945.2	3946.32	 And he'd done his duty	0.0
3946.64	3947.94	 Went home to your great grandmother	0.0
3948.66	3950.0	 Took the watch off	0.0
3950.5	3953.04	 Put it in an old coffee can and in that can it stayed	0.0
3953.82	3954.74	 Until your granddad	0.0
3954.78	3957.38	 Dane Coolidge was called upon by his country	0.0
3958.28	3959.04	 To go overseas	0.0
3960.06	3961.26	 To fight the Germans once again	0.0
3961.36	3963.06	 It's time they called it world war two	0.0
3965.28	3966.83	 Great grandfather gave this watch	0.0
3966.83	3968.58	 To your granddad for good luck	0.0
3970.28	3970.92	 Unfortunately	0.0
3971.22	3973.31	 Dane's luck wasn't as good as his old man's	0.0
3973.31	3975.08	 Dane was a marine and he was killed	0.0
3976.06	3977.36	 Along with all the other marines	0.0
3977.36	3978.56	 At the Battle of Wake Island	0.0
3979.88	3981.48	 Granddad was facing death	0.0
3983.36	3984.32	 He knew it	0.0
3985.34	3986.92	 None of those boys had any illusions	0.0
3987.76	3989.3	 But they were leaving that island alive	0.0
3990.06	3991.48	 So three days before the Japanese	0.0
3991.7	3993.28	 Took the island your granddad	0.0
3993.44	3995.22	 As the gunner on an air force	0.0
3995.22	3996.82	 Transport named Wanaki	0.0
3998.3	3999.23	 Man he never met before	0.0
3999.23	4000.0	 In his life	0.0
4000.72	4002.96	 To deliver to his infant son	0.0
4003.9	4005.42	 We'd never seen in the flesh	0.0
4006.24	4007.06	 His gold watch	0.0
4008.7	4009.48	 Three days later	0.0
4009.54	4010.76	 Your granddad was dead	0.0
4010.84	4012.38	 But Wanaki kept his word	0.0
4013.84	4014.96	 After the war was over	0.0
4015.0	4016.54	 Wanaki paid a visit to your grandmother	0.0
4017.48	4019.48	 Delivering to your infant father	0.0
4019.7	4020.96	 His dad's gold watch	0.0
4021.84	4022.42	 This watch	0.0
4029.6	4031.48	 This watch was on your daddy's wrist	0.0
4031.68	4033.0	 When he was shot down over	0.0
4033.44	4034.32	 Hanoi	0.0
4034.98	4035.8	 He was captured	0.0
4036.7	4038.12	 In a Vietnamese prison camp	0.0
4038.5	4041.0	 He knew that if the gooks	0.0
4041.26	4042.28	 Ever saw the watch	0.0
4043.0	4044.14	 He'd confiscate it	0.0
4044.5	4045.32	 Taken away	0.0
4046.5	4047.42	 The way your dad looked at it	0.0
4048.5	4049.5	 This watch was your birthright	0.0
4050.5	4051.3	 He'd be damned if any slopes	0.0
4052.5	4053.58	 Gonna put the greasy yellow hands on his boy's birthright	1.0
4055.04	4057.5	 So he hid it	0.0
4058.1	4059.54	 In one place he knew he could hide something	0.0
4060.24	4060.71	 His ass	1.0
4060.71	4063.5	 Five long years he wore this watch	0.0
4063.5	4064.96	 Up his ass	1.0
4065.9	4067.22	 Then he died of dysentery	0.0
4067.22	4068.58	 He'd give me the watch	0.0
4068.58	4071.5	 I hid this uncomfortable hunk of metal up my ass	1.0
4071.7	4072.74	 After seven years	0.0
4072.84	4074.14	 I was sent home to my family	0.0
4075.94	4076.22	 Now	0.0
4080.28	4080.9	 Little man	0.0
4081.26	4082.46	 I give the watch to you	0.0
4103.36	4103.48	 It's time bud	0.0
4131.42	4132.84	 It's official, it's official	0.0
4132.98	4133.82	 Wilson is dead	0.0
4134.5	4137.56	 Well Dan that had to be the bloodiest and hands down the most brutal fight in the city I've ever seen	0.0
4137.56	4138.18	 Coolidge was out of there faster than I've ever seen a victorious boxer leave the ring	0.0
4138.5	4139.48	 Do you think you knew Wilson was dead?	0.0
4140.5	4141.6	 My guess would be yes Richard	0.0
4142.5	4144.52	 I could see from my position near the frenzy in his eyes	0.0
4144.52	4146.77	 Give way to the realization of what he was doing	0.0
4146.77	4147.1	 I think any man would have let the ring that fast	0.0
4148.5	4150.88	 Dan do you feel that this tragedy is going to have an effect on the world of boxing?	0.0
4150.98	4153.5	 Oh Richard a tragedy like this can't help but shake the world of boxing to its very foundations	0.0
4154.88	4154.92	 But	0.0
4154.96	4157.54	 It's paramount importance that during the sad weeks I had the eyes of the WBC	0.0
4157.54	4157.8	 I was able to see the world of boxing	0.0
4159.0	4161.3	 During the sad weeks I had the eyes of the WBA	0.0
4161.58	4161.9	 We may	0.0
4191.48	4191.52	 I'm sorry	0.0
4191.52	4193.5	 I'm sorry	0.0
4193.5	4195.5	 I'm sorry	0.0
4195.5	4197.4	 I'm sorry	0.0
4197.64	4199.14	 I'm sorry	0.0
4199.74	4200.68	 I'm sorry	0.0
4203.42	4203.5	 I'm sorry	0.0
4203.5	4204.04	 I'm sorry	0.0
4204.5	4207.48	 I'm sorry	0.0
4207.64	4208.81	 I'm sorry	0.0
4208.81	4210.48	 I'm sorry	0.0
4211.92	4212.53	 I'm sorry	0.0
4212.53	4214.26	 I'm sorry	0.0
4215.52	4217.18	 I'm sorry	0.0
4217.44	4218.62	 I think we surprised his ass	1.0
4218.62	4220.16	 No we don't want to think	0.0
4220.5	4221.28	 We want to know	0.0
4222.5	4224.06	 Take him to the kennel, stick the dogs on his ass	1.0
4224.5	4226.7	 We'll find out for god damn sure what he knows and what he don't	0.0
4226.9	4228.22	 What's your search? How do you want it done?	0.0
4229.32	4231.48	 I'm prepared to scout the earth for that motherfucker	1.0
4232.14	4233.48	 If Butch goes to Indochina	0.0
4233.92	4235.42	 I want a nigga hiding in a bowl of rice	1.0
4235.46	4237.02	 Ready to pop a cap in his ass	1.0
4238.16	4239.48	 I will take care of it	0.0
4248.38	4248.4	 Mister	0.0
4249.02	4249.82	 Mister	0.0
4250.76	4251.42	 Mister	0.0
4252.74	4254.86	 Mister	0.0
4255.68	4256.36	 Mister	0.0
4257.12	4257.56	 What?	0.0
4258.5	4259.56	 You were in a fight	0.0
4260.5	4261.5	 A fight on the radio	0.0
4262.96	4263.78	 You're the fighter	0.0
4265.02	4266.02	 I will give you that idea	0.0
4267.0	4268.32	 No come on	0.0
4270.22	4270.9	 You're him	0.0
4272.2	4273.22	 I know you're him	0.0
4273.22	4273.36	 I know you're him	0.0
4275.98	4277.02	 Tell me you're him	0.0
4278.08	4278.48	 I'm him	0.0
4280.28	4281.5	 You killed the other boxing man	0.0
4286.68	4287.3	 He's dead?	1.0
4288.76	4289.52	 The radio said he was dead	0.0
4294.22	4295.32	 Sorry about that Floyd	0.0
4297.4	4298.7	 What does it feel like?	0.0
4300.06	4300.84	 It was what feeling?	0.0
4301.88	4302.74	 Killing a man	0.0
4305.82	4307.48	 Beating another man to death	0.0
